Id,Obs,Mdl
21611,5,5
21612,3,2
21613,1,1
21614,6,3
21615,3,3
21616,1,1
21617,4,4
21618,1,1
21619,3,3
21620,1,1
21621,1,1
21622,1,1
21623,2,2
21624,1,0
21625,3,3
21626,1,1
21627,2,2
21628,1,0
21629,4,4
21630,1,1
21631,1,1
21632,2,2
21633,1,0
21634,14,8
21635,1,0
21636,1,1
21637,1,0
21638,13,13
21639,3,2
21640,1,0
21641,1,1
21642,2,2
21643,1,0
21644,1,1
21645,1,1
21646,1,1
21647,1,1
21648,1,0
21649,1,1
21650,1,1
21651,1,1
21652,2,1
21653,1,0
21654,1,0
21655,1,1
21656,9,8
21657,1,0
21658,2,2
21659,6,6
21660,1,1
21661,1,1
21662,1,1
21663,4,1
21664,5,2
21665,1,0
21666,1,1
21667,1,1
21668,1,0
21669,1,1
21670,1,0
21671,3,0
21672,1,0
21673,1,1
21674,1,1
21675,2,2
21676,1,1
21677,1,1
21678,2,2
21679,1,0
21680,1,1
21681,1,1
21682,7,5
21683,1,0
21684,2,2
21685,1,0
21686,1,1
21687,1,1
21688,1,1
21689,3,3
21690,2,0
21691,2,2
21692,1,1
21693,1,1
21694,1,1
21695,1,0
21696,2,2
21697,1,1
21698,1,0
21699,1,1
21700,1,1
21701,1,0
21702,1,1
21703,1,0
21704,1,2
21705,11,9
21706,1,0
21707,1,1
21708,1,1
21709,3,2
21710,1,1
21711,1,1
21712,1,1
21713,1,1
21714,1,0
21715,3,3
21716,1,1
21717,1,1
21718,1,1
21719,1,1
21720,1,0
21721,3,3
21722,1,0
21723,1,1
21724,2,2
21725,1,1
21726,2,2
21727,1,1
21728,3,1
21729,1,1
21730,2,2
21731,1,0
21732,1,1
21733,1,1
21734,1,0
21735,1,0
21736,12,12
21737,2,2
21738,1,1
21739,1,0
21740,1,0
21741,1,1
21742,1,1
21743,1,0
21744,1,1
21745,2,2
21746,1,0
21747,1,0
21748,1,1
21749,1,1
21750,1,1
21751,2,2
21752,3,0
21753,2,0
21754,1,1
21755,1,0
21756,1,0
21757,1,0
21758,1,1
21759,4,3
21760,1,1
21761,1,1
21762,1,0
21763,1,1
21764,2,0
21765,1,0
21766,1,1
21767,1,0
21768,2,0
21769,14,13
21770,4,4
21771,2,2
21772,1,0
21773,1,0
21774,2,0
21775,2,2
21776,3,3
21777,1,1
21778,1,0
21779,1,1
21780,6,6
21781,4,3
21782,2,2
21783,5,4
21784,4,0
21785,4,3
21786,1,1
21787,5,1
21788,1,0
21789,1,0
21790,2,2
21791,1,1
21792,2,2
21793,1,0
21794,1,1
21795,1,0
21796,1,1
21797,2,2
21798,1,1
21799,1,1
21800,1,1
21801,3,2
21802,2,2
21803,1,0
21804,1,1
21805,1,0
21806,1,0
21807,1,0
21808,1,1
21809,1,1
21810,2,2
21811,1,1
21812,2,1
21813,2,2
21814,1,0
21815,1,0
21816,1,1
21817,1,0
21818,1,0
21819,1,1
21820,1,1
21821,1,1
21822,2,2
21823,2,2
21824,1,1
21825,1,1
21826,1,0
21827,1,1
21828,1,1
21829,3,3
21830,1,0
21831,1,1
21832,1,1
21833,4,4
21834,6,6
21835,1,1
21836,1,1
21837,1,0
21838,2,2
21839,5,4
21840,1,1
21841,1,0
21842,1,0
21843,1,0
21844,1,0
21845,3,0
21846,1,0
21847,1,1
21848,1,1
21849,1,1
21850,1,1
21851,1,1
21852,5,3
21853,1,0
21854,1,1
21855,3,3
21856,2,2
21857,1,1
21858,2,2
21859,1,1
21860,1,1
21861,1,1
21862,1,0
21863,1,1
21864,1,0
21865,1,1
21866,1,1
21867,1,1
21868,1,1
21869,1,1
21870,1,1
21871,1,1
21872,1,1
21873,1,1
21874,1,0
21875,1,0
21876,2,1
21877,1,0
21878,1,0
21879,2,2
21880,1,1
21881,1,1
21882,1,0
21883,2,2
21884,4,3
21885,3,3
21886,2,1
21887,3,3
21888,2,1
21889,13,13
21890,2,1
21891,1,0
21892,2,2
21893,2,2
21894,2,1
21895,2,1
21896,1,1
21897,2,2
21898,1,1
21899,1,1
21900,1,1
21901,1,1
21902,1,0
21903,1,1
21904,1,0
21905,1,0
21906,3,0
21907,1,1
21908,1,0
21909,1,0
21910,2,2
21911,1,1
21912,3,3
21913,1,1
21914,1,0
21915,2,1
21916,2,2
21917,2,2
21918,4,2
21919,2,2
21920,1,1
21921,1,1
21922,1,0
21923,1,0
21924,1,0
21925,1,1
21926,6,5
21927,1,0
21928,1,0
21929,12,4
21930,4,0
21931,4,7
21932,14,7
21933,1,1
21934,6,4
21935,2,0
21936,1,0
21937,1,2
21938,1,0
21939,1,1
21940,2,2
21941,1,1
21942,1,0
21943,1,1
21944,1,1
21945,1,1
21946,2,1
21947,1,1
21948,1,0
21949,1,0
21950,2,2
21951,3,2
21952,1,1
21953,1,1
21954,2,2
21955,1,1
21956,4,4
21957,1,1
21958,1,1
21959,1,1
21960,1,1
21961,3,2
21962,1,0
21963,1,1
21964,1,1
21965,1,0
21966,2,1
21967,5,4
21968,1,0
21969,1,1
21970,1,0
21971,2,4
21972,2,1
21973,1,0
21974,1,0
21975,1,0
21976,1,0
21977,1,0
21978,1,0
21979,7,6
21980,2,1
21981,1,1
21982,1,1
21983,1,1
21984,1,1
21985,1,1
21986,1,1
21987,1,1
21988,1,0
21989,1,0
21990,1,0
21991,1,1
21992,1,0
21993,1,0
21994,1,1
21995,1,0
21996,1,1
21997,2,1
21998,1,1
21999,1,1
22000,2,2
22001,1,1
22002,1,1
22003,1,0
22004,1,0
22005,1,0
22006,1,0
22007,1,1
22008,1,1
22009,1,1
22010,1,0
22011,1,1
22012,1,1
22013,2,0
22014,2,4
22015,1,0
22016,2,0
22017,1,0
22018,1,0
22019,1,0
22020,1,0
22021,4,3
22022,1,0
22023,1,1
22024,1,1
22025,1,0
22026,1,0
22027,2,0
22028,1,1
22029,1,1
22030,1,0
22031,1,0
22032,1,1
22033,1,1
22034,1,0
22035,1,0
22036,2,1
22037,1,1
22038,4,0
22039,4,0
22040,6,9
22041,2,2
22042,3,1
22043,2,0
22044,2,0
22045,1,0
22046,1,1
22047,3,0
22048,2,1
22049,9,9
22050,3,2
22051,1,0
22052,1,1
22053,2,1
22054,1,0
22055,2,0
22056,1,1
22057,1,0
22058,9,6
22059,1,0
22060,2,0
22061,2,2
22062,2,0
22063,2,2
22064,1,1
22065,1,0
22066,2,3
22067,1,0
22068,1,0
22069,1,1
22070,2,0
22071,1,0
22072,1,1
22073,1,1
22074,1,1
22075,1,1
22076,4,2
22077,1,0
22078,1,1
22079,1,0
22080,1,1
22081,1,0
22082,1,0
22083,1,0
22084,2,1
22085,1,0
22086,1,1
22087,1,1
22088,1,0
22089,1,1
22090,1,0
22091,3,2
22092,2,0
22093,1,1
22094,2,2
22095,1,0
22096,1,0
22097,1,1
22098,1,1
22099,1,1
22100,1,1
22101,1,1
22102,1,1
22103,1,0
22104,1,0
22105,3,3
22106,1,1
22107,1,0
22108,1,1
22109,1,1
22110,2,1
22111,1,0
22112,2,0
22113,3,3
22114,1,0
22115,1,1
22116,1,1
22117,1,0
22118,1,0
22119,1,1
22120,1,1
22121,1,1
22122,1,1
22123,1,1
22124,1,1
22125,1,0
22126,2,1
22127,2,1
22128,1,0
22129,1,0
22130,1,1
22131,1,0
22132,1,1
22133,2,1
22134,1,0
22135,1,0
22136,1,0
22137,1,1
22138,1,1
22139,1,0
22140,1,1
22141,2,0
22142,8,5
22143,2,0
22144,1,1
22145,2,0
22146,3,3
22147,1,0
22148,2,1
22149,1,1
22150,2,1
22151,1,0
22152,6,4
22153,2,0
22154,1,0
22155,3,2
22156,3,1
22157,1,1
22158,1,0
22159,2,2
22160,1,1
22161,6,4
22162,2,0
22163,2,0
22164,1,0
22165,2,1
22166,1,1
22167,4,4
22168,1,0
22169,1,0
22170,7,7
22171,3,0
22172,1,0
22173,23,17
22174,6,6
22175,5,0
22176,4,0
22177,4,0
22178,1,0
22179,2,0
22180,5,4
22181,1,1
22182,1,0
22183,2,0
22184,2,2
22185,3,3
22186,2,0
22187,1,0
22188,1,1
22189,1,1
22190,1,1
22191,1,1
22192,1,0
22193,1,1
22194,1,1
22195,1,1
22196,3,3
22197,1,1
22198,2,2
22199,1,1
22200,1,0
22201,1,0
22202,1,1
22203,2,0
22204,1,1
22205,2,0
22206,2,2
22207,2,2
22208,1,1
22209,1,0
22210,1,0
22211,3,1
22212,2,0
22213,4,0
22214,1,1
22215,1,0
22216,1,1
22217,1,1
22218,2,0
22219,1,0
22220,1,0
22221,1,0
22222,2,1
22223,1,1
22224,2,0
22225,1,0
22226,1,0
22227,1,1
22228,1,0
22229,3,3
22230,1,0
22231,2,2
22232,2,2
22233,1,0
22234,1,0
22235,1,1
22236,1,0
22237,1,0
22238,1,0
22239,1,0
22240,1,1
22241,1,1
22242,2,0
22243,1,0
22244,1,0
22245,1,0
22246,1,0
22247,2,1
22248,2,2
22249,1,0
22250,2,1
22251,1,1
22252,1,0
22253,1,0
22254,1,0
22255,2,2
22256,1,1
22257,1,1
22258,1,1
22259,2,2
22260,1,0
22261,1,0
22262,2,0
22263,4,3
22264,1,0
22265,46,24
22266,1,1
22267,3,3
22268,3,0
22269,1,0
22270,1,1
22271,15,12
22272,2,1
22273,1,0
22274,1,1
22275,1,0
22276,2,0
22277,1,0
22278,1,0
22279,1,0
22280,1,0
22281,1,0
22282,8,5
22283,29,28
22284,1,0
22285,1,0
22286,4,0
22287,3,2
22288,3,1
22289,2,2
22290,2,0
22291,2,2
22292,1,0
22293,1,1
22294,2,2
22295,1,0
22296,2,1
22297,3,3
22298,1,0
22299,3,1
22300,1,0
22301,1,2
22302,1,0
22303,1,0
22304,1,1
22305,11,10
22306,1,1
22307,1,1
22308,1,1
22309,1,1
22310,1,1
22311,1,0
22312,1,0
22313,1,0
22314,1,1
22315,1,1
22316,1,1
22317,1,0
22318,2,2
22319,1,1
22320,1,1
22321,1,1
22322,1,1
22323,1,1
22324,1,1
22325,7,6
22326,1,0
22327,1,1
22328,1,0
22329,1,0
22330,1,1
22331,1,0
22332,1,0
22333,1,0
22334,1,1
22335,2,2
22336,4,4
22337,2,2
22338,1,0
22339,1,1
22340,1,1
22341,1,1
22342,3,2
22343,1,1
22344,4,1
22345,16,19
22346,2,0
22347,1,1
22348,1,1
22349,1,0
22350,1,0
22351,2,2
22352,2,0
22353,1,0
22354,1,0
22355,2,0
22356,1,0
22357,1,1
22358,1,1
22359,1,0
22360,1,0
22361,1,0
22362,1,0
22363,1,1
22364,1,1
22365,2,1
22366,1,1
22367,1,0
22368,1,1
22369,1,1
22370,1,1
22371,1,1
22372,1,1
22373,1,0
22374,1,1
22375,1,0
22376,1,0
22377,1,0
22378,1,0
22379,1,1
22380,1,1
22381,1,0
22382,1,1
22383,1,0
22384,1,1
22385,1,1
22386,4,3
22387,2,0
22388,2,2
22389,1,1
22390,1,0
22391,1,1
22392,1,1
22393,1,0
22394,1,1
22395,2,0
22396,1,0
22397,1,1
22398,4,4
22399,1,1
22400,1,0
22401,1,1
22402,1,1
22403,1,1
22404,2,2
22405,1,0
22406,1,0
22407,2,2
22408,1,1
22409,1,1
22410,4,3
22411,1,1
22412,3,3
22413,1,0
22414,1,1
22415,1,1
22416,1,1
22417,1,0
22418,1,1
22419,4,0
22420,1,1
22421,1,1
22422,2,1
22423,6,2
22424,5,2
22425,4,1
22426,1,1
22427,2,0
22428,1,0
22429,1,0
22430,2,2
22431,8,8
22432,1,1
22433,1,1
22434,1,1
22435,3,2
22436,1,1
22437,1,1
22438,1,1
22439,1,0
22440,4,2
22441,1,1
22442,4,3
22443,1,1
22444,2,1
22445,1,0
22446,2,0
22447,2,0
22448,1,1
22449,1,1
22450,1,1
22451,1,1
22452,1,1
22453,1,0
22454,1,0
22455,1,0
22456,1,1
22457,4,4
22458,1,0
22459,2,2
22460,1,0
22461,1,1
22462,1,0
22463,1,1
22464,1,1
22465,1,0
22466,1,0
22467,1,0
22468,1,0
22469,1,0
22470,1,1
22471,1,0
22472,1,0
22473,1,0
22474,1,1
22475,1,1
22476,1,0
22477,2,1
22478,1,0
22479,1,1
22480,8,6
22481,1,0
22482,2,2
22483,1,1
22484,1,0
22485,1,0
22486,1,0
22487,2,0
22488,1,0
22489,1,0
22490,2,2
22491,1,1
22492,1,0
22493,1,1
22494,3,3
22495,1,2
22496,1,0
22497,1,0
22498,1,0
22499,2,1
22500,1,1
22501,1,1
22502,2,1
22503,1,0
22504,1,1
22505,1,1
22506,1,1
22507,1,1
22508,2,1
22509,1,0
22510,2,1
22511,1,2
22512,1,0
22513,1,1
22514,1,0
22515,2,2
22516,2,2
22517,1,0
22518,1,1
22519,1,0
22520,2,0
22521,1,1
22522,1,1
22523,1,0
22524,1,1
22525,1,0
22526,4,3
22527,1,3
22528,4,2
22529,2,2
22530,5,2
22531,1,0
22532,3,0
22533,1,0
22534,1,0
22535,1,0
22536,1,1
22537,1,1
22538,4,4
22539,1,1
22540,7,6
22541,1,0
22542,1,0
22543,1,0
22544,1,0
22545,1,1
22546,1,1
22547,1,1
22548,1,1
22549,1,1
22550,1,0
22551,1,1
22552,1,1
22553,1,0
22554,1,0
22555,2,2
22556,1,1
22557,1,1
22558,1,1
22559,1,1
22560,1,0
22561,1,0
22562,1,1
22563,1,1
22564,2,2
22565,1,1
22566,1,1
22567,1,0
22568,1,1
22569,1,1
22570,1,1
22571,1,1
22572,1,0
22573,3,3
22574,1,1
22575,1,1
22576,1,0
22577,1,1
22578,1,0
22579,2,0
22580,1,0
22581,1,0
22582,2,0
22583,3,3
22584,1,1
22585,3,2
22586,1,0
22587,1,1
22588,2,2
22589,1,1
22590,1,0
22591,1,0
22592,4,3
22593,1,1
22594,2,3
22595,1,0
22596,1,0
22597,16,16
22598,4,4
22599,10,10
22600,2,2
22601,1,0
22602,1,1
22603,5,2
22604,26,11
22605,13,12
22606,4,1
22607,1,0
22608,12,11
22609,3,2
22610,2,1
22611,1,0
22612,2,1
22613,2,0
22614,1,0
22615,1,1
22616,3,3
22617,1,1
22618,4,5
22619,2,2
22620,2,1
22621,1,1
22622,1,0
22623,1,1
22624,1,1
22625,1,0
22626,1,0
22627,4,3
22628,1,1
22629,4,3
22630,1,1
22631,1,1
22632,1,0
22633,1,0
22634,1,0
22635,1,1
22636,4,4
22637,1,1
22638,1,0
22639,1,1
22640,1,0
22641,1,0
22642,1,0
22643,2,1
22644,1,0
22645,1,1
22646,4,3
22647,1,1
22648,3,0
22649,1,0
22650,1,0
22651,2,0
22652,2,2
22653,1,1
22654,1,0
22655,1,0
22656,1,1
22657,1,0
22658,1,1
22659,2,0
22660,3,2
22661,1,1
22662,1,1
22663,1,0
22664,1,1
22665,1,1
22666,4,2
22667,3,3
22668,1,1
22669,7,7
22670,3,1
22671,1,2
22672,1,0
22673,2,2
22674,11,10
22675,2,1
22676,2,2
22677,1,1
22678,1,1
22679,7,5
22680,6,5
22681,2,0
22682,1,1
22683,1,1
22684,1,1
22685,2,0
22686,1,0
22687,1,0
22688,2,2
22689,2,1
22690,1,0
22691,1,0
22692,1,0
22693,2,0
22694,2,2
22695,6,5
22696,1,1
22697,6,6
22698,1,1
22699,2,1
22700,2,0
22701,1,1
22702,1,1
22703,1,2
22704,1,0
22705,1,1
22706,1,1
22707,1,0
22708,1,0
22709,1,1
22710,4,2
22711,1,0
22712,1,1
22713,2,2
22714,2,0
22715,3,3
22716,2,2
22717,1,0
22718,1,1
22719,1,1
22720,1,1
22721,1,1
22722,1,1
22723,1,1
22724,1,0
22725,2,0
22726,1,0
22727,1,1
22728,1,1
22729,1,0
22730,1,0
22731,1,1
22732,1,0
22733,1,1
22734,1,1
22735,1,0
22736,1,0
22737,1,1
22738,1,1
22739,1,1
22740,1,1
22741,1,0
22742,1,1
22743,3,3
22744,1,1
22745,1,0
22746,2,1
22747,1,1
22748,1,1
22749,1,1
22750,1,0
22751,1,1
22752,1,1
22753,1,1
22754,1,1
22755,1,0
22756,1,1
22757,2,2
22758,1,1
22759,1,1
22760,1,0
22761,1,0
22762,2,2
22763,1,1
22764,1,1
22765,1,1
22766,1,1
22767,1,0
22768,1,1
22769,1,1
22770,1,0
22771,1,1
22772,1,1
22773,1,0
22774,2,1
22775,2,3
22776,2,1
22777,1,0
22778,1,0
22779,1,1
22780,1,1
22781,1,0
22782,1,0
22783,1,1
22784,1,1
22785,1,0
22786,6,5
22787,2,2
22788,1,1
22789,2,1
22790,2,2
22791,1,1
22792,2,0
22793,2,1
22794,1,1
22795,1,1
22796,1,0
22797,3,2
22798,1,0
22799,1,1
22800,1,0
22801,1,0
22802,1,1
22803,1,1
22804,1,1
22805,1,1
22806,1,0
22807,1,1
22808,1,1
22809,1,0
22810,1,1
22811,1,1
22812,2,0
22813,1,1
22814,1,1
22815,1,1
22816,1,1
22817,1,0
22818,1,1
22819,1,1
22820,1,0
22821,1,0
22822,1,0
22823,1,1
22824,1,1
22825,1,1
22826,1,0
22827,6,6
22828,2,1
22829,1,0
22830,1,0
22831,4,0
22832,1,0
22833,1,0
22834,1,0
22835,1,1
22836,2,2
22837,1,0
22838,1,0
22839,1,1
22840,1,1
22841,1,0
22842,1,0
22843,1,0
22844,1,0
22845,1,0
22846,1,0
22847,1,0
22848,1,1
22849,1,1
22850,3,2
22851,1,1
22852,1,2
22853,1,1
22854,1,0
22855,1,1
22856,1,0
22857,1,1
22858,1,1
22859,1,0
22860,2,2
22861,1,0
22862,1,1
22863,1,0
22864,1,1
22865,1,1
22866,1,1
22867,1,0
22868,1,1
22869,1,1
22870,1,0
22871,1,1
22872,1,1
22873,2,2
22874,1,1
22875,1,1
22876,3,3
22877,1,0
22878,2,2
22879,1,1
22880,1,1
22881,1,1
22882,1,1
22883,1,1
22884,1,0
22885,1,1
22886,2,1
22887,3,2
22888,8,6
22889,1,0
22890,1,1
22891,1,1
22892,1,1
22893,1,0
22894,1,0
22895,1,0
22896,2,2
22897,1,0
22898,1,1
22899,2,2
22900,1,1
22901,1,0
22902,1,0
22903,2,2
22904,1,1
22905,1,1
22906,1,1
22907,1,0
22908,1,1
22909,1,0
22910,1,1
22911,1,0
22912,1,1
22913,4,4
22914,1,0
22915,1,0
22916,4,4
22917,1,1
22918,1,1
22919,1,1
22920,1,1
22921,2,0
22922,1,1
22923,1,1
22924,1,1
22925,1,1
22926,1,1
22927,1,1
22928,2,2
22929,1,1
22930,1,1
22931,1,1
22932,1,1
22933,1,1
22934,1,0
22935,1,0
22936,1,1
22937,1,1
22938,5,3
22939,1,0
22940,1,1
22941,1,1
22942,1,1
22943,1,1
22944,1,1
22945,1,1
22946,1,1
22947,1,1
22948,1,1
22949,1,1
22950,1,1
22951,1,0
22952,1,1
22953,1,1
22954,2,2
22955,1,1
22956,1,0
22957,1,1
22958,1,1
22959,1,1
22960,1,0
22961,1,1
22962,2,1
22963,1,0
22964,1,0
22965,1,0
22966,1,1
22967,1,0
22968,3,0
22969,1,1
22970,1,1
22971,1,0
22972,1,0
22973,2,1
22974,1,1
22975,1,0
22976,1,1
22977,1,0
22978,1,0
22979,1,1
22980,1,1
22981,1,1
22982,1,0
22983,1,0
22984,1,1
22985,1,1
22986,1,1
22987,1,1
22988,1,0
22989,1,1
22990,1,1
22991,1,1
22992,1,1
22993,1,1
22994,1,1
22995,1,0
22996,1,0
22997,1,1
22998,2,2
22999,2,2
23000,3,3
23001,2,1
23002,1,1
23003,1,0
23004,1,1
23005,1,0
23006,1,0
23007,1,1
23008,1,1
23009,2,2
23010,1,0
23011,1,1
23012,1,1
23013,1,1
23014,1,1
23015,1,0
23016,1,1
23017,1,1
23018,1,0
23019,2,2
23020,1,0
23021,1,1
23022,1,1
23023,2,2
23024,1,1
23025,1,1
23026,3,3
23027,1,1
23028,1,0
23029,1,0
23030,3,3
23031,1,1
23032,1,1
23033,1,1
23034,1,0
23035,1,1
23036,3,3
23037,1,1
23038,3,3
23039,1,1
23040,1,1
23041,1,1
23042,1,0
23043,1,1
23044,1,0
23045,1,1
23046,1,1
23047,1,1
23048,1,1
23049,1,1
23050,2,2
23051,2,2
23052,1,1
23053,2,1
23054,1,1
23055,1,0
23056,1,1
23057,1,1
23058,1,1
23059,1,1
23060,1,1
23061,1,1
23062,1,1
23063,1,0
23064,1,1
23065,2,2
23066,3,2
23067,1,1
23068,1,1
23069,1,1
23070,2,2
23071,1,1
23072,1,1
23073,1,1
23074,2,2
23075,1,0
23076,1,1
23077,1,1
23078,1,1
23079,1,1
23080,1,1
23081,1,1
23082,1,1
23083,1,0
23084,1,0
23085,1,1
23086,1,0
23087,1,1
23088,1,1
23089,1,1
23090,1,1
23091,1,1
23092,1,0
23093,1,0
23094,1,1
23095,1,1
23096,1,1
23097,1,1
23098,1,1
23099,1,1
23100,1,0
23101,1,1
23102,1,1
23103,1,1
23104,1,1
23105,1,1
23106,1,1
23107,1,1
23108,1,0
23109,1,0
23110,1,1
23111,1,1
23112,1,1
23113,1,1
23114,1,1
23115,1,1
23116,1,1
23117,1,1
23118,1,1
23119,1,1
23120,1,1
23121,1,1
23122,1,0
23123,1,0
23124,1,0
23125,1,1
23126,1,0
23127,1,1
23128,1,1
23129,1,1
23130,1,1
23131,1,0
23132,1,1
23133,1,0
23134,1,1
23135,2,1
23136,1,1
23137,1,0
23138,1,1
23139,1,1
23140,1,1
23141,1,0
23142,1,1
23143,3,3
23144,1,1
23145,1,1
23146,1,1
23147,1,1
23148,1,1
23149,1,1
23150,1,1
23151,2,0
23152,1,0
23153,1,1
23154,1,1
23155,1,1
23156,1,0
23157,1,1
23158,1,1
23159,1,1
23160,1,1
23161,1,1
23162,1,1
23163,1,0
23164,1,1
23165,1,1
23166,1,1
23167,1,1
23168,1,1
23169,1,1
23170,1,0
23171,1,1
23172,1,0
23173,1,0
23174,1,1
23175,1,1
23176,1,1
23177,1,1
23178,1,1
23179,2,0
23180,1,1
23181,1,1
23182,2,2
23183,1,0
23184,1,1
23185,1,1
23186,2,2
23187,2,2
23188,1,1
23189,1,0
23190,1,1
23191,4,3
23192,1,1
23193,1,1
23194,1,1
23195,1,1
23196,1,1
23197,1,1
23198,1,1
23199,1,0
23200,1,1
23201,1,0
23202,1,1
23203,1,0
23204,4,2
23205,1,1
23206,1,1
23207,1,1
23208,3,2
23209,1,0
23210,1,0
23211,1,1
23212,1,1
23213,1,1
23214,1,0
23215,2,2
23216,1,0
23217,2,0
23218,45,47
23219,7,6
23220,1,0
23221,2,0
23222,1,2
23223,4,0
23224,5,3
23225,3,0
23226,1,0
23227,1,1
23228,1,0
23229,1,1
23230,22,44
23231,2,1
23232,4,4
23233,1,1
23234,8,4
23235,1,0
23236,1,0
23237,1,1
23238,1,0
23239,1,0
23240,1,1
23241,1,0
23242,1,1
23243,5,5
23244,1,1
23245,1,1
23246,1,0
23247,1,0
23248,2,3
23249,2,1
23250,1,0
23251,1,1
23252,1,1
23253,1,1
23254,4,3
23255,6,2
23256,4,2
23257,4,4
23258,1,1
23259,2,1
23260,1,0
23261,1,1
23262,1,1
23263,1,0
23264,1,0
23265,1,0
23266,1,0
23267,1,0
23268,1,1
23269,2,0
23270,1,1
23271,1,0
23272,1,1
23273,1,1
23274,1,1
23275,1,1
23276,1,0
23277,1,0
23278,1,1
23279,1,1
23280,1,1
23281,2,2
23282,1,0
23283,2,1
23284,1,0
23285,1,0
23286,1,1
23287,1,1
23288,1,1
23289,1,1
23290,1,0
23291,1,0
23292,2,2
23293,1,0
23294,1,0
23295,2,0
23296,1,0
23297,1,0
23298,1,0
23299,3,2
23300,1,0
23301,1,0
23302,1,0
23303,1,1
23304,1,1
23305,1,1
23306,1,1
23307,1,1
23308,1,1
23309,1,1
23310,1,1
23311,1,1
23312,1,0
23313,2,2
23314,1,0
23315,1,1
23316,1,0
23317,1,0
23318,1,0
23319,1,0
23320,1,1
23321,1,1
23322,1,0
23323,1,0
23324,3,0
23325,1,0
23326,1,0
23327,2,1
23328,1,1
23329,1,0
23330,1,1
23331,5,5
23332,1,1
23333,1,0
23334,1,1
23335,1,1
23336,1,0
23337,1,1
23338,1,0
23339,1,0
23340,1,1
23341,1,1
23342,1,1
23343,1,1
23344,1,0
23345,2,1
23346,4,0
23347,5,5
23348,2,0
23349,1,0
23350,4,0
23351,1,1
23352,1,1
23353,2,1
23354,1,1
23355,1,0
23356,2,2
23357,1,0
23358,1,1
23359,1,1
23360,1,1
23361,4,3
23362,1,1
23363,1,1
23364,1,0
23365,1,1
23366,2,1
23367,1,1
23368,1,1
23369,1,1
23370,1,1
23371,1,1
23372,1,1
23373,1,0
23374,1,0
23375,2,0
23376,1,0
23377,1,1
23378,1,1
23379,1,1
23380,1,0
23381,1,0
23382,1,0
23383,1,1
23384,2,2
23385,1,1
23386,1,0
23387,1,0
23388,1,1
23389,1,1
23390,1,0
23391,1,1
23392,1,1
23393,1,1
23394,1,0
23395,1,0
23396,1,0
23397,3,2
23398,3,3
23399,3,3
23400,1,0
23401,1,1
23402,1,1
23403,1,0
23404,1,1
23405,1,0
23406,1,1
23407,2,1
23408,2,1
23409,1,1
23410,2,2
23411,2,2
23412,1,0
23413,7,5
23414,3,2
23415,1,1
23416,2,0
23417,1,1
23418,1,1
23419,1,1
23420,1,1
23421,1,1
23422,1,0
23423,1,1
23424,1,0
23425,1,0
23426,1,1
23427,4,3
23428,1,0
23429,9,9
23430,3,3
23431,2,0
23432,2,1
23433,1,0
23434,2,2
23435,3,1
23436,2,3
23437,1,0
23438,1,1
23439,1,1
23440,2,0
23441,1,0
23442,12,5
23443,1,0
23444,1,0
23445,2,3
23446,1,0
23447,1,0
23448,1,0
23449,2,0
23450,1,1
23451,1,1
23452,1,0
23453,1,2
23454,1,1
23455,3,1
23456,1,0
23457,1,1
23458,1,1
23459,1,0
23460,6,4
23461,1,1
23462,1,1
23463,1,1
23464,1,0
23465,2,1
23466,1,1
23467,1,0
23468,1,0
23469,1,0
23470,1,0
23471,1,0
23472,1,1
23473,2,2
23474,1,1
23475,1,0
23476,1,1
23477,1,1
23478,2,2
23479,4,3
23480,1,1
23481,2,2
23482,1,1
23483,1,0
23484,1,1
23485,2,2
23486,3,3
23487,1,1
23488,1,1
23489,1,1
23490,1,1
23491,1,1
23492,1,1
23493,1,1
23494,1,0
23495,2,2
23496,1,1
23497,1,1
23498,1,1
23499,3,3
23500,1,1
23501,1,1
23502,1,0
23503,2,1
23504,2,1
23505,1,0
23506,1,1
23507,1,1
23508,1,0
23509,1,1
23510,1,1
23511,1,1
23512,1,1
23513,1,1
23514,1,0
23515,1,1
23516,1,0
23517,1,1
23518,1,1
23519,1,1
23520,1,1
23521,1,1
23522,1,1
23523,1,1
23524,1,1
23525,1,0
23526,1,1
23527,1,1
23528,2,2
23529,1,1
23530,1,1
23531,2,1
23532,1,0
23533,1,1
23534,1,1
23535,4,3
23536,2,1
23537,1,1
23538,1,1
23539,1,1
23540,1,1
23541,1,1
23542,1,1
23543,1,1
23544,1,1
23545,5,5
23546,1,1
23547,1,1
23548,1,0
23549,1,1
23550,2,2
23551,1,1
23552,1,1
23553,1,1
23554,3,3
23555,1,1
23556,1,1
23557,1,1
23558,1,1
23559,1,1
23560,1,1
23561,1,1
23562,1,1
23563,1,1
23564,1,1
23565,1,1
23566,1,1
23567,1,0
23568,1,1
23569,1,1
23570,1,1
23571,1,1
23572,1,1
23573,1,1
23574,1,1
23575,2,2
23576,4,3
23577,1,0
23578,1,1
23579,1,1
23580,1,1
23581,1,1
23582,1,1
23583,1,1
23584,1,0
23585,1,1
23586,1,0
23587,1,1
23588,1,1
23589,2,1
23590,1,1
23591,1,0
23592,1,1
23593,1,1
23594,1,1
23595,1,1
23596,1,0
23597,2,1
23598,1,1
23599,1,0
23600,1,0
23601,1,0
23602,1,0
23603,1,1
23604,1,1
23605,2,2
23606,1,1
23607,1,1
23608,1,1
